word	raw_frequency	relative_frequency	zipf	number_of_letters	orth_neighbor_size	avg_orth_neighbor_freq	IPA_original	IPA	phon_neighbor_size	avg_phon_neighbor_freq	phonographic_distance
weight	33183	156.84893102038976	5.195481563177035	6	1.75	4.429634849132737	weɪt	weɪt	1.0	4.418652704906605	0.050915086964022194
returned	33146	156.67403994822166	5.194997042153134	8	2.7	4.263454040160225	ɹᵻtɜːnd	ɹᵻtɜːnd	2.5	4.1054005897897685	0.20183330929289006
opinion	33140	156.64567923381605	5.194918420214911	7	2.7	4.163257517951212	əpɪniən	əpɪniən	2.85	3.8723176238135135	0.22184041718525738
century	33113	156.51805601899062	5.194564445250441	7	2.5	4.245535990765616	sɛntʃɚɹi	sɛntʃɚɹi	2.75	3.955212459620069	0.2023970951648392
pool	33067	156.30062387521406	5.193960711512611	4	1.25	4.340530156823482	puːl	puːl	1.0	4.121592991669464	0.017234932416044447
lines	33054	156.2391756606685	5.193789938888559	5	1.0	4.061882545512438	laɪnz	laɪnz	1.0	3.936451892224018	0.0
draw	33031	156.13045958878024	5.19348763810965	4	1.65	4.312050223828422	dɹɔː	dɹɔː	1.65	4.592426961174644	0.08160146574600285
ticket	33026	156.10682566010888	5.193421892695427	6	1.75	4.213604316291824	tɪkɪt	tɪkɪt	1.75	4.088908844710764	0.09415020017446434
interview	32964	155.8137649445839	5.19260582159978	9	3.1	4.0723310584022725	ɪntɚvjuː	ɪntɚvjuː	3.25	3.9976966797943754	0.27201216430994085
breath	32950	155.7475899443041	5.192421335061622	6	1.75	4.334042471443156	bɹɛθ	bɹɛθ	1.6	4.216498050811003	0.08563179563613207
johnny	32855	155.29854529954815	5.191167387658128	6	2.25	4.331635027315562	dʒɑːni	dʒɑːni	1.4	4.13217942333082	0.1075535426499507
flat	32818	155.12365422738003	5.190678026808749	4	1.4	4.2632726083120165	flæt	flæt	1.35	4.0311324496772345	0.04740180207258214
add	32810	155.08583994150584	5.19057214651764	3	1.5	4.092282669033792	æd	æd	1.0	4.425826672470642	0.034202608007891724
sending	32799	155.03384529842884	5.190426518956004	7	1.6	4.071879037421922	sɛndɪŋ	sɛndɪŋ	1.55	4.250980827359836	0.07249851817534843
sheriff	32669	154.41936315297332	5.188701757031006	7	2.8	3.993643664485584	ʃɛɹɪf	ʃɛɹɪf	1.9	3.785593087175884	0.17335113513597708
property	32627	154.2208381521338	5.188143059078436	8	2.75	4.260122129673134	pɹɑːpɚɾi	pɹɑːpɚɾi	2.8	4.179938894632537	0.22242552207630711
community	32608	154.13102922318262	5.187890078457926	9	2.8	4.220851429026783	kəmjuːnᵻɾi	kəmjuːnᵻɾi	3.7	3.918179616854189	0.2762964232147885
ho	32598	154.0837613658399	5.187756871548958	2	1.0	3.909079041618648	hoʊ	hoʊ	1.0	3.9288904518381536	0.0
proof	32559	153.89941672220326	5.187236973861312	5	1.8	4.134302905376399	pɹuːf	pɹuːf	1.55	4.027315886825583	0.0861848740191056
enter	32555	153.88050957926615	5.187183615814508	5	1.75	3.945671362177335	ɛntɚ	ɛntɚ	1.65	4.0361587107549415	0.08847818098396162
block	32512	153.6772577926924	5.1866096023994	5	1.6	4.32160694299842	blɑːk	blɑːk	1.15	3.940177541453744	0.049618351317451355
desk	32511	153.6725310069581	5.186596244219004	4	1.6	4.262925126878078	dɛsk	dɛsk	1.65	4.185730026628884	0.07814775807908496
responsibility	32502	153.62998993534967	5.18647600210244	14	5.45	3.9109755547316647	ɹᵻspɑːnsəbɪlᵻɾi	ɹᵻspɑːnsəbɪlᵻɾi	5.45	3.882430125208944	0.5577943103051974
brown	32487	153.55908814933557	5.18627552456488	5	1.5	4.207489829052382	bɹaʊn	bɹaʊn	1.55	4.018906283432638	0.0655938707522827
grown	32469	153.47400600611866	5.186034829298103	5	1.5	4.328462505370059	ɡɹoʊn	ɡɹoʊn	1.3	4.023436213155849	0.05143336402608802
medicine	32465	153.45509886318158	5.185981323340368	8	2.75	3.9948255726474136	mɛdəsən	mɛdəsən	2.75	3.89199428049234	0.21957252104718197
cos	32392	153.1100435045796	5.18500367989195	3	1.0	4.071344747556452	kɑːs	kɑːs	1.0	3.908872829171847	0.0
streets	32383	153.06750243297117	5.184882995974936	7	2.3	4.058560873379565	stɹiːts	stɹiːts	2.0	4.133441247443769	0.1459592493083208
guest	32373	153.02023457562842	5.184748863389429	5	1.8	4.564319813899173	ɡɛst	ɡɛst	1.35	4.398603710648294	0.074666770991073
jane	32371	153.01078100415987	5.184722031900362	4	1.0	4.124309763793507	dʒeɪn	dʒeɪn	1.1	4.207874070152068	0.005595439621469084
soldier	32329	152.8122560033204	5.184158187362431	7	2.5	3.879590052546979	soʊldʒɚ	soʊldʒɚ	2.45	3.94720278052291	0.18537400460455605
lake	32312	152.73190064583775	5.183929756293525	4	1.05	4.483252477060087	leɪk	leɪk	1.0	4.192735112603985	0.0034689779957490516
forgotten	32281	152.58537028807527	5.183512895953468	9	3.8	4.080173302174852	fɚɡɑːʔn̩	fɚɡɑːʔn̩	3.85	4.047300397624739	0.35403943143174843
afford	32276	152.5617363594039	5.183445622926101	6	2.5	4.095458568665637	ɐfoːɹd	ɐfoːɹd	1.8	4.260031611796542	0.1476792429426671
royal	32215	152.27340242961327	5.182624051813958	5	1.85	4.117107156732453	ɹɔɪəl	ɹɔɪəl	1.8	4.027572984987687	0.1038621564435831
dumb	32205	152.22613457227052	5.182489219623523	4	1.75	4.005875602576889	dʌm	dʌm	1.0	3.997813054368296	0.050915086964022194
perfectly	32157	151.9992488570254	5.181841441773358	9	3.65	4.137688318181565	pɜːfɛktli	pɜːfɛktli	3.95	3.8897354150796817	0.3495241138337569
finger	32149	151.96143457115122	5.181733384799728	6	1.55	3.9991346869588233	fɪŋɡɚ	fɪŋɡɚ	1.8	3.7844433263501225	0.08308087901098343
exist	32122	151.83381135632584	5.181368493893994	5	1.85	4.23401338365427	ɛɡzɪst	ɛɡzɪst	2.3	4.167755094146211	0.13191777886420405
comfortable	32114	151.79599707045165	5.1812603191672615	11	3.95	4.049131396726232	kʌmftəbəl	kʌmftəbəl	3.8	3.9180369038176814	0.3612805319838297
belong	32077	151.62110599828353	5.180759660270843	6	2.15	4.017732469141828	bᵻlɔŋ	bᵻlɔŋ	2.6	4.29745123171641	0.16963568128121032
weak	32073	151.60219885534644	5.180705500397737	4	1.65	4.692942714847487	wiːk	wiːk	1.0	3.944058757580408	0.044259984834339704
model	32057	151.52657028359806	5.180488793338494	5	1.75	3.977334316011678	mɑːdəl	mɑːdəl	1.9	3.918067129557672	0.10260709757319193
sunday	31984	151.18151492499612	5.179498692905635	6	2.1	3.97731266031784	sʌndeɪ	sʌndeɪ	2.5	4.206453886978751	0.16056600168090046
robert	31962	151.0775256388421	5.179199863300067	6	1.85	4.050508711651599	ɹɑːbɚt	ɹɑːbɚt	1.85	4.094136210759996	0.10669763960200172
garden	31955	151.0444381387022	5.179104738016168	6	1.75	3.987136017807388	ɡɑːɹdən	ɡɑːɹdən	1.65	4.052831588614502	0.08847818098396162
purpose	31898	150.77501135184863	5.178329369841018	7	2.6	4.351421390890191	pɜːpəs	pɜːpəs	1.9	4.345935845295173	0.1601879684158863
crowd	31842	150.51031135072932	5.177566254144622	5	1.75	4.139190387142138	kɹaʊd	kɹaʊd	1.6	4.058322568889384	0.08563179563613207
falling	31827	150.43940956471522	5.1773616202616	7	1.75	4.318544671829093	fɔːlɪŋ	fɔːlɪŋ	1.7	4.0789792025561376	0.0913176323536378
japanese	31802	150.3212399213584	5.177020349375486	8	3.8	4.000792520903158	dʒæpəniːz	dʒæpəniːz	3.9	3.856012548185976	0.35691035570231483
focus	31755	150.09908099184753	5.176378033206687	5	1.9	3.751557657728532	foʊkəs	foʊkəs	1.75	3.941662228615231	0.10443969574055921
apologize	31751	150.08017384891045	5.176323324110541	9	3.3	4.052590914686912	ɐpɑːlədʒaɪz	ɐpɑːlədʒaɪz	3.8	3.848120106582539	0.316906489157518
ugly	31748	150.06599349170764	5.176282287765192	4	2.0	3.907914081840808	ʌɡli	ʌɡli	1.95	4.0405717199364455	0.12267671189936351
matters	31631	149.51295956079767	5.174678838291287	7	1.85	4.115570506687479	mæɾɚz	mæɾɚz	1.75	4.050706327089493	0.10101984898802398
damage	31618	149.45151134625212	5.174500311252307	6	2.25	4.158058850898801	dæmɪdʒ	dæmɪdʒ	2.1	4.386942971863155	0.14831566497680598
caused	31613	149.42787741758076	5.1744316274606845	6	1.95	4.151008004698769	kɔːzd	kɔːzd	1.85	3.8797196735096087	0.11356037836166974
distance	31565	149.2009917023356	5.173771709794966	8	2.7	4.137561116997316	dɪstəns	dɪstəns	2.5	4.269557653009859	0.20183330929289006
fate	31528	149.02610063016752	5.17326233798914	4	1.0	4.63796842081564	feɪt	feɪt	1.0	4.587104721068994	0.0
charles	31501	148.89847741534214	5.172890256828765	7	1.9	4.242992874348196	tʃɑːɹlz	tʃɑːɹlz	1.85	3.9575716578309295	0.1101339676391726
safety	31477	148.78503455771957	5.172559250189295	6	2.55	4.440827863903053	seɪfti	seɪfti	1.95	3.887364078443284	0.15980981961502483
signed	31450	148.6574113428942	5.172186565912881	6	1.9	4.145697962575218	saɪnd	saɪnd	1.2	4.278062040921651	0.07261720019675377
basically	31449	148.65268455715992	5.172172756647807	9	3.25	3.918195107382608	beɪsɪkli	beɪsɪkli	3.1	3.911390572240831	0.27361494227102545
covered	31422	148.52506134233454	5.171799740416723	7	2.0	4.107304677661385	kʌvɚd	kʌvɚd	1.8	4.184773476139142	0.11411685282817781
tommy	31412	148.47779348499182	5.171661504911878	5	1.8	4.039683286450893	tɑːmi	tɑːmi	1.3	3.71009028834448	0.07176920250109939
happiness	31354	148.20363991240396	5.170858870137636	9	3.35	4.224338300731689	hæpɪnəs	hæpɪnəs	2.85	4.0838546106007385	0.2657706307072276
engine	31289	147.89639883967618	5.169957599398531	6	2.45	4.222409766267001	ɛndʒɪn	ɛndʒɪn	2.35	4.186349666006938	0.1762471418866017
nurse	31201	147.48044169506016	5.168734429621901	5	1.75	4.417316275695006	nɜːs	nɜːs	1.5	4.422650140375176	0.07991801818426017
bucks	31198	147.46626133785733	5.168692669867844	5	1.65	4.251238157263049	bʌks	bʌks	1.3	4.092642422141626	0.06164667847458316
faster	31179	147.37645240890615	5.168428098137515	6	1.65	4.1854581650371205	fæstɚ	fæstɚ	1.7	4.226158384207071	0.0844241650439914
heading	31158	147.27718990848638	5.168135489110293	7	1.6	4.2250300367744735	hɛdɪŋ	hɛdɪŋ	1.65	4.270947679894798	0.07814775807908496
pray	31044	146.73833633477923	5.1665435908957615	4	1.25	4.316734201282168	pɹeɪ	pɹeɪ	1.0	4.001211401455996	0.017234932416044447
hidden	31037	146.70524883463935	5.166445652351401	6	2.2	3.94391908724839	hɪdən	hɪdən	1.75	4.20006051746571	0.12475444329920836
weather	31032	146.681614905968	5.166375682723594	7	1.8	4.053919233163982	wɛðɚ	wɛðɚ	1.35	3.8117882869143287	0.074666770991073
disappeared	30997	146.51617740526842	5.165885579433849	11	3.75	4.012960338005482	dɪsɐpɪɹd	dɪsɐpɪɹd	3.05	3.9860271952792687	0.30401070309241723
expected	30996	146.51145061953414	5.165871568352535	8	2.55	4.285232818374049	ɛkspɛktᵻd	ɛkspɛktᵻd	2.85	4.387341697145418	0.21149001083119728
forest	30971	146.3932809761773	5.165521144332116	6	1.9	4.436791249088754	fɔːɹɪst	fɔːɹɪst	1.8	3.841055688248422	0.10729025374309736
contract	30944	146.26565776135192	5.1651423685345	8	2.3	4.251102263544401	kɑːntɹækt	kɑːntɹækt	2.6	4.099957621415941	0.1800981071682359
trade	30889	146.0056845459669	5.164369764817901	5	1.75	4.291587618454416	tɹeɪd	tɹeɪd	1.2	4.392797786076472	0.06260482888185372
signal	30887	145.99623097449836	5.164341644222068	6	2.4	4.389000413555992	sɪɡnəl	sɪɡnəl	2.0	4.161297179895816	0.152698000740884
buried	30881	145.96787026009272	5.1642572715080535	6	1.9	3.910237587957149	bɛɹid	bɛɹid	1.7	3.94551760134227	0.10158224397625269
filled	30877	145.9489631171556	5.164201013924258	6	1.7	4.3781369685536	fɪld	fɪld	1.15	4.15100776516467	0.056345176634873595
joy	30841	145.7787988307218	5.163694367463851	3	1.05	4.365446986870329	dʒɔɪ	dʒɔɪ	1.55	4.119084534149499	0.03399211127579931
russian	30792	145.5471863297424	5.163003814218127	7	2.6	3.8739573383147854	ɹʌʃən	ɹʌʃən	1.8	4.042911493630246	0.15428195451530574
shame	30764	145.41483632918272	5.162608718814528	5	1.55	4.332984571580535	ʃeɪm	ʃeɪm	1.0	4.049027128087251	0.03756514969262124
reality	30737	145.28721311435734	5.162227393250237	7	2.55	4.299618720301034	ɹɪælᵻɾi	ɹɪælᵻɾi	2.9	4.02556474066933	0.21430049375530288
snow	30671	144.97524525589537	5.161293852120663	4	1.6	4.16490498920847	snoʊ	snoʊ	1.4	3.729625315284652	0.06397221954517314
roof	30637	144.81453454093003	5.160812152704649	4	1.45	4.121713175343827	ɹuːf	ɹuːf	1.05	4.06150253812592	0.03371138691801373
palace	30636	144.80980775519578	5.160797976983469	6	2.1	4.366701622543747	pælɪs	pælɪs	1.85	3.997118915129736	0.12378095429903768
bell	30570	144.49783989673372	5.159861354857682	4	1.1	4.524235218576683	bɛl	bɛl	1.0	4.355482908539754	0.006926855176519928
naked	30502	144.17641846680314	5.158894232871386	5	1.85	4.051198189256235	neɪkᵻd	neɪkᵻd	2.35	4.073975172621297	0.13468761676236457
gate	30494	144.13860418092895	5.158780312093789	4	1.0	4.490558446749466	ɡeɪt	ɡeɪt	1.0	4.270767975853427	0.0
chest	30488	144.11024346652331	5.158694851895704	5	1.75	4.469801305395931	tʃɛst	tʃɛst	1.75	4.285079820741911	0.09415020017446434
mayor	30469	144.02043453757213	5.158424116937507	5	1.8	3.838962532896225	meɪɚ	meɪɚ	1.0	3.9449972275924936	0.05422795743352362
secretary	30428	143.82663632246692	5.157839323714574	9	3.55	4.240926999060761	sɛkɹətɹi	sɛkɹətɹi	3.5	4.042399423471361	0.3169624189201539
eddie	30427	143.82190953673265	5.1578250506233925	5	1.9	3.93721873915801	ɛdi	ɛdi	1.1	3.925775825950352	0.06673617912707465
victims	30422	143.79827560806126	5.157753678130355	7	2.85	3.9790362874747225	vɪktɪmz	vɪktɪmz	3.0	4.002695429116249	0.24065679666649087
split	30381	143.60447739295608	5.157167980830657	5	1.75	4.0648786758511175	splɪt	splɪt	1.7	4.04266699449269	0.0913176323536378
loose	30378	143.59029703575325	5.157125093902078	5	1.65	4.401432803758118	luːs	luːs	1.0	4.030115773442521	0.044259984834339704
fan	30375	143.57611667855045	5.1570822027379615	3	1.0	4.236881493841986	fæn	fæn	1.0	4.179890741101961	0.0
paint	30341	143.41540596358516	5.156595806600925	5	1.5	4.132718503076412	peɪnt	peɪnt	1.2	3.939689231991307	0.04571915898959499
loud	30335	143.38704524917952	5.15650991541166	4	1.7	4.454854204457889	laʊd	laʊd	1.2	4.057616951633544	0.059247767957844165
friday	30323	143.33032382036822	5.156338082055768	6	2.35	3.972570401261997	fɹaɪdeɪ	fɹaɪdeɪ	2.85	3.972179268884713	0.19755873788228095
settle	30287	143.16015953393438	5.155822173684639	6	1.8	4.280469020655611	sɛɾəl	sɛɾəl	1.65	4.076768611778579	0.09190136914773103
honestly	30285	143.15070596246585	5.155793494130913	8	3.2	4.082445941668266	ɑːnɪstli	ɑːnɪstli	3.35	3.977825591747708	0.28455255354324216
failed	30257	143.0183559619062	5.155391781390657	6	1.5	3.92002788721308	feɪld	feɪld	1.2	4.11152176566618	0.04571915898959499
growing	30252	142.9947220332348	5.155320007855664	7	1.75	3.9525799448998713	ɡɹoʊɪŋ	ɡɹoʊɪŋ	1.7	3.858439223540716	0.0913176323536378
dna	30211	142.8009238181296	5.154731017018714	3	1.35	3.972037309692504	diːɛneɪ	diːɛneɪ	2.85	3.814001907162031	0.12548404290650383
martin	30210	142.79619703239536	5.154716641404873	6	1.5	3.8297997163822415	mɑːɹtɪn	mɑːɹtɪn	1.85	3.988363110450398	0.08235821972556254
castle	30190	142.7016613177099	5.154429029154691	6	1.8	4.061991640225935	kæsəl	kæsəl	1.55	4.074751405518796	0.0861848740191056
doc	30183	142.66857381756998	5.154328319851295	3	1.0	3.9889571485640447	dɑːk	dɑːk	1.0	3.908515451725167	0.0
success	30124	142.38969345924784	5.153478555060898	7	2.65	4.166450811153464	səksɛs	səksɛs	2.65	3.960481431122665	0.20703508942146895
spring	30069	142.12972024386283	5.152684901209049	6	1.65	3.965682231499669	spɹɪŋ	spɹɪŋ	1.65	4.058074212556008	0.08160146574600285
hill	30051	142.0446381006459	5.152424844625289	4	1.35	4.390614264905358	hɪl	hɪl	1.0	3.952901596461408	0.024053377271314222
meaning	29998	141.79411845672942	5.151658216920653	7	1.85	4.347245141810037	miːnɪŋ	miːnɪŋ	1.8	4.15314946712876	0.1038621564435831
event	29975	141.68540238484115	5.15132510790248	5	1.9	4.135436005068617	ᵻvɛnt	ᵻvɛnt	1.9	4.313147924125077	0.11297088649083169
asshole	29972	141.6712220276383	5.151281640057657	7	2.8	4.16684084159856	æshoʊl	æshoʊl	2.6	4.184010279209375	0.21436086706932395
university	29943	141.5341452413444	5.150861226439741	10	3.75	3.909211542818659	juːnɪvɜːsᵻɾi	juːnɪvɜːsᵻɾi	4.75	3.801972090750499	0.4013494127369617
usual	29939	141.5152380984073	5.150803206402661	5	2.5	4.275208948827917	juːʒuːəl	juːʒuːəl	3.35	4.084558225310278	0.23578127593518605
personally	29922	141.43488274092465	5.1505565347336	10	3.65	4.121250911041399	pɜːsənəli	pɜːsənəli	3.15	4.170766078465184	0.3033048587256749
owner	29902	141.3403470262392	5.1502661532826215	5	1.85	4.199343640070649	oʊnɚ	oʊnɚ	1.35	3.942205326592567	0.07802964427917662
storm	29857	141.12764166819687	5.149612084259391	5	1.75	4.707246407884097	stoːɹm	stoːɹm	1.55	4.018906731905011	0.08277842526207396
including	29841	141.0520130964485	5.149379288792982	9	3.3	3.8568388381622696	ɪŋkluːdɪŋ	ɪŋkluːdɪŋ	3.45	3.9815089635944254	0.2970919795554398
spread	29838	141.0378327392457	5.149335625747462	6	1.95	4.566645896434472	spɹɛd	spɹɛd	1.9	4.207099737478628	0.11640548458634568
headed	29834	141.0189255963086	5.149277401524033	6	1.85	4.217310647390996	hɛdᵻd	hɛdᵻd	1.9	4.101234439912528	0.10952634738332277
humans	29819	140.9480238102945	5.149058991138441	6	2.05	3.940344584225781	hjuːmənz	hjuːmənz	2.75	3.88544849307882	0.17088580749559645
rent	29808	140.8960291672175	5.14889875368376	4	1.0	4.152972557542684	ɹɛnt	ɹɛnt	1.0	4.262999200071603	0.0
gentleman	29767	140.7022309521123	5.148300983593313	9	3.65	3.8649786776513455	dʒɛntəlmən	dʒɛntəlmən	4.15	3.9476292692664927	0.3608468231209357
lonely	29701	140.39026309365025	5.147336987912466	6	1.95	4.1638742616427376	loʊnli	loʊnli	1.95	3.8799895373359616	0.11924382477461981
remind	29666	140.22482559295068	5.1468249085206255	6	1.85	3.9964261596185136	ɹᵻmaɪnd	ɹᵻmaɪnd	1.75	4.18392161285437	0.10101984898802398
mommy	29660	140.19646487854504	5.146737062823956	5	1.8	4.388368564693919	mɑːmi	mɑːmi	1.05	3.844299103437976	0.05717033648990295
sudden	29618	139.9979398777056	5.146121644918757	6	2.3	4.243796903369676	sʌdən	sʌdən	1.9	4.163204114655934	0.14017636051297253
grandpa	29566	139.75214701952336	5.1453584886984896	7	2.55	3.9631317503358985	ɡɹændpɑː	ɡɹændpɑː	3.3	4.014252165478977	0.23656791685428594
led	29523	139.54889523294963	5.144726402658165	3	1.0	4.48177392776532	lɛd	lɛd	1.0	4.445022702892094	0.0
horrible	29510	139.48744701840403	5.144535125631553	8	3.2	4.162241544978429	hɔːɹɪbəl	hɔːɹɪbəl	2.95	4.045281811829831	0.2615691739424183
dating	29505	139.4638130897327	5.144461535106611	6	1.75	4.29930515820526	deɪɾɪŋ	deɪɾɪŋ	1.75	4.30623240699373	0.09415020017446434
trees	29500	139.4401791610613	5.1443879321097565	5	1.8	4.126290315293606	tɹiːz	tɹiːz	1.3	3.938622212763864	0.07176920250109939
theory	29497	139.4259988038585	5.144343764323366	6	2.35	4.213022120366621	θiəɹi	θiəɹi	2.0	4.062923559270525	0.14933325331414776
farm	29494	139.4118184466557	5.144299592044651	4	1.5	4.698034070847725	fɑːɹm	fɑːɹm	1.5	4.09094138101305	0.06277584241841334
details	29481	139.35037023211012	5.14410812690328	7	2.45	4.233011599218415	diːteɪlz	diːteɪlz	2.7	3.9871167359019646	0.19612048561476234
avoid	29479	139.3409166606416	5.144078663234211	5	1.9	3.9444810296889896	ɐvɔɪd	ɐvɔɪd	1.85	3.849355383373365	0.1101339676391726
runs	29465	139.27474166036174	5.143872361562761	4	1.25	3.982821269033313	ɹʌnz	ɹʌnz	1.2	4.1142667103665405	0.028575647866263175
fucked	29460	139.25110773169038	5.143798658638206	6	1.75	4.346081068375993	fʌkt	fʌkt	1.6	4.250754598508354	0.08563179563613207
saturday	29448	139.19438630287914	5.143621720570204	8	3.3	4.107973581190311	sæɾɚdeɪ	sæɾɚdeɪ	3.35	3.895716399019807	0.291377996974351
data	29423	139.0762166595223	5.143252867902499	4	1.7	3.873932416385993	deɪɾə	deɪɾə	1.75	3.833725988468076	0.09070022190195451
jake	29417	139.04785594511665	5.143164296627839	4	1.25	4.5502469532819365	dʒeɪk	dʒeɪk	1.45	4.024133393054103	0.042590028786492526
journey	29399	138.96277380189974	5.142898474371368	7	2.6	4.142214971527615	dʒɜːni	dʒɜːni	1.5	4.042665159308993	0.13639146119593956
lift	29348	138.7217077294518	5.14214442653433	4	1.5	4.494982635701085	lɪft	lɪft	1.35	4.218204490756105	0.05427964406518547
